Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782550359,13,,Aggregated,0.800000,0.000000,1600,1600,3600,3600,4600,4600,4600,4600,4600,4600,4600,10,0,1400,1946.5049266815186,1280.655860900879,4570.416212081909,0.0
1782550360,14,STREAM,TTFT,0.800000,0.000000,1600,3100,3600,3600,4600,4600,4600,4600,4600,4600,4600,11,0,1600,2050.5529100244694,1280.655860900879,4570.416212081909,0.0
1782550360,14,,Aggregated,0.800000,0.000000,1600,3100,3600,3600,4600,4600,4600,4600,4600,4600,4600,11,0,1600,2050.5529100244694,1280.655860900879,4570.416212081909,0.0
1782550361,15,STREAM,TTFT,0.800000,0.000000,1600,3100,3600,3600,4600,4600,4600,4600,4600,4600,4600,11,0,1600,2050.5529100244694,1280.655860900879,4570.416212081909,0.0
1782550361,15,,Aggregated,0.800000,0.000000,1600,3100,3600,3600,4600,4600,4600,4600,4600,4600,4600,11,0,1600,2050.5529100244694,1280.655860900879,4570.416212081909,0.0
1782550362,16,STREAM,TTFT,0.900000,0.000000,3100,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550362,16,,Aggregated,0.900000,0.000000,3100,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550363,17,STREAM,TTFT,0.900000,0.000000,3600,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550363,17,,Aggregated,0.900000,0.000000,3600,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550364,18,STREAM,TTFT,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550364,18,,Aggregated,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550365,19,STREAM,TTFT,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550365,19,,Aggregated,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550366,20,STREAM,TTFT,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550366,20,,Aggregated,0.900000,0.000000,3600,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550367,21,STREAM,TTFT,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550367,21,,Aggregated,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550368,22,STREAM,TTFT,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550368,22,,Aggregated,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550369,23,STREAM,TTFT,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550369,23,,Aggregated,0.900000,0.000000,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550370,24,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550370,24,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550371,25,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550371,25,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550372,26,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550372,26,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550373,27,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550373,27,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550374,28,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550374,28,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550375,29,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550375,29,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550376,30,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550376,30,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550377,31,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550377,31,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550378,32,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550378,32,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550379,33,STREAM,TTFT,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550379,33,,Aggregated,0.900000,0.000000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550380,34,STREAM,TTFT,0.900000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550380,34,,Aggregated,0.900000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550381,35,STREAM,E2E,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,34828.29999923706,34828.29999923706,34828.29999923706,34828.29999923706,0.0
1782550381,35,STREAM,TTFT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
1782550381,35,POST,chat (headers),0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,928.6007500486448,928.6007500486448,928.6007500486448,928.6007500486448,0.0
1782550381,35,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,1600,4489.554266254085,928.6007500486448,34828.29999923706,0.0
1782550382,36,STREAM,E2E,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,34828.29999923706,34828.29999923706,34828.29999923706,34828.29999923706,0.0
1782550382,36,STREAM,TTFT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,1600,2258.0715815226235,1280.655860900879,4570.416212081909,0.0
